DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Munshiganj,Tongibari,111243,DIGHIRPAR A.C. INSTITUTION,DIGHIRPAR,DIGHIRPAR,1716346949,PRIVATE,No
Munshiganj,Tongibari,111244,ARIAL SWARNA MOYEE HIGH SCHOOL,ARIAL,ARIAL,1777394790,PRIVATE,Yes
Munshiganj,Tongibari,111245,PURA D C HIGH SCHOOL,PURA,PURA,1926843806,PRIVATE,Yes
Munshiganj,Tongibari,111246,RONGMAHER HIGH SCHOOL,RONGMAHER,PURAPARA,1911433521,PRIVATE,Yes
Munshiganj,Tongibari,111247,PANCHGAON ALHAZ WAHED ALI DEWAN HIGH SCHOOL,PANCHAON,PANCHGAON,1718962544,PRIVATE,Yes
Munshiganj,Tongibari,111248,CHATHATI PARA SHEIKH KABEL ADARSHA HIGH SCHOOL,CHATHTIPARA,PANCHAGAON,1309111248,PRIVATE,Yes
Munshiganj,Tongibari,111249,BETKA UNION HIGH SCHOOL,SOUTH BETKA,BETKA HAT,1717057447,PRIVATE,Yes
Munshiganj,Tongibari,135790,NITIRA FAZUSHAH JUNIOR SCHOOL,NITIRA,ARIAL,1719635806,PRIVATE,Yes
Munshiganj,Tongibari,137394,SILIMPUR GOVT. PRIMARY SCHOOL,SILIMPUR,SILIMPUR,1923775951,GOVERNMENT PRIMARY,No
Munshiganj,Tongibari,138717,DULIHATA GOVERNMENT PRIMARY SCHOOL,DULIHATA,ARIAL,1835078404,GOVERNMENT PRIMARY,No
Narayanganj,Araihazar,112297,BANTI IDEAL HIGH SCHOOL,BANTI,PACHRUKHI BAZAR,1720249980,PRIVATE,Yes
Narayanganj,Araihazar,112299,ARAIHAZAR PILOT MODEL GOVT. HIGH SCHOOL,ARAIHAZAR,ARAIHAZAR,1718256999,PUBLIC,Yes
Narayanganj,Araihazar,112300,GOPALDI GIRLS HIGH SCHOOL,GOPALDI,GOPALDI,1711024090,PRIVATE,Yes
Narayanganj,Araihazar,112301,KALAGACHIA  R.F. HIGH SCHOOL,"VITE KALAGACHIA,BLOCK-D,WORD NO-02,HOLDING NO-02",GOPALDI,1309112301,PRIVATE,Yes
Narayanganj,Araihazar,112302,UZAN GOBINDO BINIER CHAR HIGH SCHOOL,UZAN GOBINDI,DUPTARA,1712888916,PRIVATE,Yes
Narayanganj,Araihazar,112303,CENTRAL CORONATION HIGH SCHOOL,DUPTARA,DUPTARA,1309112303,PRIVATE,Yes
Narayanganj,Araihazar,112304,SADASADI M.L.HIGH SCHOOL,GOPALDI,GOPALDI,1718428815,PRIVATE,Yes
Narayanganj,Araihazar,112305,BALIAPARA HIGH SCHOOL AND COLLEGE,BALIAPARA,BALIAPARA,1718454497,PRIVATE,Yes
Narayanganj,Araihazar,112306,PANCHGAON ML HIGH SCHOOL,PANCHGAON,M. PANCHGAON,1814090713,PRIVATE,Yes
Narayanganj,Araihazar,112308,KALAPAHARIA UNION HIGH SCHOOL,RADHANAGAR,KALAPAHARIA,1309112308,PRIVATE,Yes
Narayanganj,Araihazar,112309,PURINDA K M SADEKUR RAHMAN HIGH SCHOOL,PURINDA/BORHO NOAGAON,SATGRAM,1818292813,PRIVATE,Yes
Narayanganj,Araihazar,112310,KALAGACHIA HIGH SCHOOL,KALAGACHIA,HAIJADI,1775728155,PRIVATE,Yes
Narayanganj,Araihazar,112312,ROKANUDDIN  PILOT GIRLS HIGH SCHOOL,CHOTO BARAI PARA,ARAIHAZAR,1716139830,PRIVATE,Yes
Narayanganj,Araihazar,112313,CHAITANKANDA GOLAM MOHAMMAD HIGH SCHOOL,CHAITANKANDA,CHAITANKANDA,1813919034,PRIVATE,Yes
Narayanganj,Araihazar,112314,PANCHRUKHI HAZI SHAHEB ALI FAKIR HIGH SCHOOL,PANCHRUKHI,PANCHRUKHI BAZAR,1711455465,PRIVATE,Yes
Narayanganj,Araihazar,112315,JANGALIA HIGH SCHOOL,"JANGALIA , UCHITPURA",NOYANABAD,1721891800,PRIVATE,Yes
Narayanganj,Araihazar,112316,ATADI  HIGH SCHOOL,ATADI,SULTANSADI,1712832397,PRIVATE,Yes
Narayanganj,Araihazar,112317,SHINGHADI M.A MOTALEB BHUIYAN HIGH SCHOOL,SINGHADI,HAIZDI,1913271123,PRIVATE,Yes
Narayanganj,Araihazar,112348,SHAMBHUPUAR HIGH SCHOOL,SHAMBHUPURA,SHAMBHUPURA,1715284000,PRIVATE,Yes
Narayanganj,Araihazar,130544,A M BADRUZZAMAN HIGH SCHOOL,LENGARADI,FAUSA -1450,1309130544,PRIVATE,Yes
Narayanganj,Araihazar,135183,MAHMUDPUR UNION HIGH SCHOOL,SHALAMDI,ARIHAZAR,1309135183,PRIVATE,Yes
Narayanganj,Araihazar,135194,RASULPUR MATAIN HAZI ASHADUZZAMAN JR. SCHOOL,RASULPUR,RASULPUR,1712795597,PRIVATE,Yes
Narayanganj,Araihazar,137102,39 NO SATGRAM GOVERNMENT PRIMARY SCHOOL,SATGRAM,SATGRAM,1732954306,GOVERNMENT PRIMARY,No
Narayanganj,Araihazar,138001,JALAKANDI GOVT. PRIMARY SCHOOL,JALAKANDI,GOPALDI,1819708664,GOVERNMENT PRIMARY,No
Narayanganj,Araihazar,138221,LASKARDI NAZRUL ISLAM BABU HIGH SCHOOL,LASKARDI,BALIAPARA,1798182801,PRIVATE,No
Narayanganj,Araihazar,138329,BISHNANDI HAZI KHOKAN HIGH SCHOOL,BISHNANDI,CHAITANKANDA,1309138329,PRIVATE,No
Narayanganj,Araihazar,138575,ALHAJ ABU TALEB MOLLAH JUNIOR SCHOOL,BOGADI KANDAPARA,ARAIHAZAR,1753030511,PRIVATE,No
Narayanganj,Araihazar,138634,ALHAZ SHAHJALAL MIA JUNIOR HIGH SCHOOL,à¦†à§œà¦¾à¦‡à¦¹à¦¾à¦œà¦¾à¦° ,ARAIHAZAR,1958369510,PRIVATE,No
Narayanganj,Sonargaon,112307,SHAMBHUPURA HIGH SCHOOL,SHAMBHPURA,MODONGANJ,1819129897,PRIVATE,Yes
Narayanganj,Sonargaon,112331,SONARGAON PILOT GIRLS HIGH SCHOOL,DATTAPARA,SONARGAON,1712689717,PRIVATE,Yes
Narayanganj,Sonargaon,112332,MOGRAPARA H. G. G. S. SMIRITI  GOVT. BIDDYATON,MOGRAPARA,BARA NAGAR,1309112332,PUBLIC,Yes
Narayanganj,Sonargaon,112333,DABIR UDDIN BHUIYA HIGH SCHOOL,BORGAON,BARAB BAZAR,1941588403,PRIVATE,Yes
Narayanganj,Sonargaon,112334,KANCHPUR OMOR ALI HIGH SCHOOL,KANCHPUR,KANCHPUR,1309112334,PRIVATE,Yes
Narayanganj,Sonargaon,112338,PANCHAMI GHAT HIGH SCHOOL,PANCHAMIGAT,OLIPURA BAZAR,1818367961,PRIVATE,Yes
Narayanganj,Sonargaon,112339,RIBOR PILOT GIRLS  HIGH SCHOOL,RIBOR,BARDI,1716619471,PRIVATE,Yes
Narayanganj,Sonargaon,112340,JAMPUR MAJHER CHAR M.S.G.K. HIGH SCHOOL,MAJHER CHAR,MAHAJAMPUR,1714702218,PRIVATE,Yes
Narayanganj,Sonargaon,112341,HOSSAINPUR S P UNION HIGH SCHOOL,HOSSAINPUR,HOSSAINPUR,1816160766,PRIVATE,Yes
Narayanganj,Sonargaon,112342,KAIKERTEK NAWAB HABIBULLAH HIGH SCHOOL,DARUGOLA,BARO NAGAR,1689920304,PRIVATE,Yes
Narayanganj,Sonargaon,112343,BAIDYER BAZAR N A M PILOT HIGH SCHOOL,HARIA,SONARGAON,1726349133,PRIVATE,Yes
Narayanganj,Sonargaon,112344,MAHAJAM PUR M.L.HIGH SCHOOL,MAHAJAMPUR,MAHAJAMPUR,1714829622,PRIVATE,Yes
Narayanganj,Sonargaon,112345,BURUMDI A L M H HIGH SCHOOL,BURUMDI,DHANDI BAZAR,1309112345,PRIVATE,Yes
Narayanganj,Sonargaon,112346,SONAR BANGLA HIGH SCHOOL,CHARALAL,BANGLA BAZAR,1715386301,PRIVATE,Yes
Narayanganj,Sonargaon,112347,SADI PUR HIGH SCHOOL,SADIPUR,MAHAJAMPUR,1840211850,PRIVATE,Yes
Narayanganj,Sonargaon,112349,CHOWDHURY GAON  HIGH SCHOOL,CHOWDHURI GAON,HOSSAINPUR,1924734966,PRIVATE,Yes
Narayanganj,Sonargaon,112350,SANMADI HASAN KHAN HIGH SCHOOL,SANMANDI,SANMANDI,1819454056,PRIVATE,Yes
Narayanganj,Sonargaon,112351,PARAB  ADARSHA HIGH SCHOOL,PARAB,PERAB,1712883005,PRIVATE,Yes
Narayanganj,Sonargaon,112352,TAHERPUR HAZI LAL MIAH SCHOOL,MONGOLERGAON,MONGOLERGAON,1917051708,PRIVATE,Yes
Narayanganj,Sonargaon,112353,NOAGAON HIGH SCHOOL,NOAGAON,DHANDI BAZAR,1675397110,PRIVATE,Yes
Narayanganj,Sonargaon,112354,SONAKHALI JUNIOR HIGH SCHOOL,SONAKHALI,BARANAGAR,1632113913,PRIVATE,No
Narayanganj,Sonargaon,112355,NONER TAK JUNIOR HIGH SCHOOL,NONER TAK,ANANDABAZAR,1309112355,PRIVATE,Yes
Narayanganj,Sonargaon,112356,MADHYA CHAR HOGLA HIGH SCHOOL,MADHYA CHAR HOGLA,KASHIM NAGAR,1309112356,PRIVATE,Yes
Narayanganj,Sonargaon,112357,GOALPARA HIGH SCHOOL,GOALPARA,BARADI,1913462426,PRIVATE,Yes
Narayanganj,Sonargaon,112359,HAZI MATIUR RAHMAN SARKER HIGH SCHOOL,PANCHABATI,ANANDA BAZAR,1309112359,PRIVATE,Yes
Narayanganj,Sonargaon,133956,"SONARGAON IDEAL HIGH SCHOOL,SONARGAON",SIRABO,MAHAJAMPUR,1831614493,PRIVATE,Yes
Narayanganj,Sonargaon,134970,CHAR KISHORGONJ KASHAM NAGAR JUNIOR GIRLS SCHOOL,KASHAMNAGAR,KASHAMNAGAR,1309134970,PRIVATE,No
Narayanganj,Sonargaon,138715,BAHAUL HUQ ACADEMY,GOALDI,AMINPUR,1846371742,PRIVATE,No
Narayanganj,Sonargaon,138736,BARRISTER RABIA BHUIYAN MODEL SCHOOL,NANAKHI,OLIPURA BAZAR,1937772422,PRIVATE,No
Narayanganj,Bandar,112374,SIKDER ABDUL MALEK HIGH SCHOOL,"BANDAR, BANDAR",BANDAR,1309112374,PRIVATE,Yes
Narayanganj,Bandar,112375,ALHAJ KHORSHEDUNNESA HIGH SCHOOL,2NO. MADHOVPASA,MADANGANJ,1991183700,PRIVATE,Yes
Narayanganj,Bandar,112376,NABIGANJ GIRLS HIGH SCHOOL,390 ALI AHAMMAD CHUNKA ROADROAD,NABIGANJ,1706474849,PRIVATE,Yes
Narayanganj,Bandar,112380,MADAN PUR RAHOMANIA HIGH SCHOOL,MADANPUR,MADANPUR,1855908201,PRIVATE,Yes
Narayanganj,Bandar,112381,MALIBAG KARAMATIA HIGH SCHOOL,  à¦®à¦¾à¦²à¦¿à¦¬à¦¾à¦—,BARPARA,1309112381,PRIVATE,Yes
Narayanganj,Bandar,112382,KALAGACHIA UNION HIGH SCHOOL,NISANG,MODANGONG,1786057172,PRIVATE,Yes
Narayanganj,Bandar,112383,BN DEW  HIGH SCHOOL,SONAKANDA,BABDAR,1716228639,PRIVATE,No
Narayanganj,Bandar,112384,KURI PARA HIGH SCHOOL,KURIPARA,1 NO DHAKARSHORI MANDIR,1816181541,PRIVATE,Yes
Narayanganj,Bandar,112385,HAZI SERAJ UDDIN MEMORIAL HIGH SCHOOL,141 WILLSON ROAD,NABIGANJ,1815052070,PRIVATE,Yes
Narayanganj,Bandar,112386,SHAMSUZZOHA M.B.UNION HIGH SCHOOL,TREBENI,MINAR BARI,1309112386,PRIVATE,Yes
Narayanganj,Bandar,112387,HAJEE ABDUL MALEK HIGH SCHOOL,KUSHIARA,NABIGANJ,1309112387,PRIVATE,Yes
Narayanganj,Bandar,112388,SONAKANDA HIGH SCHOOL,505 SONA BIBI ROAD,BANDAR,1552410599,PRIVATE,Yes
Narayanganj,Bandar,112389,LAKHHAN KHOLA  AL HAJ FAZLUR RAHMAN HIGH SCHOOL, LAKHHANKHOLA,LAKHANKHOLA,1716616707,PRIVATE,Yes
Narayanganj,Bandar,112390,PEAR SATTER LATIF HIGH SCHOOL,KALLANDI,BANDAR,1728213733,PRIVATE,Yes
Narayanganj,Bandar,112391,MIRKUNDI HIGH SCHOOL,MIRKUNDI,MINAR BARI,1712614524,PRIVATE,Yes
Narayanganj,Bandar,112392,AL-HAZ FAZLUL HAQUE GIRLS HIGH SCHOOL,Chunavhura,Madanganj,1711225972,PRIVATE,Yes
Narayanganj,Bandar,134675,GIAS UDDIN CHOWDHURY MODERN ACADEMY,"111/1, S.S.SHAH ROAD, AMIN RESIDENTIAL AREA",BANDAR,1840952148,PRIVATE,No
Narayanganj,Bandar,137755,NASIM OSMAN MODEL JUNIOR SCHOOL,PURANBANDAR,PURANBANDAR,1928280079,PRIVATE,No
Narayanganj,Bandar,138466,NAZIMUDDIN FAKIR CHAND JUNIOR SCHOOL,UTTAR NOADDA,NABIGANJ,1309138466,PRIVATE,No
Narayanganj,Bandar,139401,NAGINA ZOHA JUNIORHIGH SCHOOL,KEWDHALA,MADANPUR,1827102324,PRIVATE,No
Narayanganj,Narayanganj Sadar,112358,WATER DEVELOPMENT BOARD JUNIOR SCHOOL,AATI,MIZMIZI,1914223832,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112404,SHANARPAR SHEKH MORTAZA ALI HIGH SCHOOL,SHANARPAR,SHANARPAR,1715104522,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112406,HAZEE PANDEY ALI HIGH SCHOOL,BHUIGHAR,BHUIGAR,1923626821,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112407,FATULLA PILOT HIGH SCHOOL,DAPA IDRAKPUR,FATULLAH,1715151595,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112408,ANANDALOK HIGH SCHOOL,"MIZMIZI, KANDAPARA",SANARPAR,1712631345,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112409,MIZMIZI PAINADI REKMAT ALI HIGH SCHOOL,"C/399/2,PAINADI",MIZMIZI,1731046300,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112410,"POWER DEVELOPMENT BOARD SECONDARY SCHOOL,SHIDHIRGONG","POWER DEVELOPMENT STATION, SIDDHIRGANJ",SIDDIRGANJ POWER STATION,1716236647,PRIVATE,No
Narayanganj,Narayanganj Sadar,112412,MIZMIZI PASCHIMPARA HIGH SCHOOL,MIZMIZI,MIZMIZI,1309112412,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112413,ISDAIR RABEYA HOSSAIN HIGH SCHOOL,ISDAIR,NARAYANGANJ,1716371833,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112414,CHITTARANJAN COTTON MILLS HIGH SCHOOL,GODANAIL ROAD,LNC MILLS,1718125578,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112415,KAMAR ALI HIGH SCHOOL ,SOSTAPUR,FATULLA,1309112415,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112416,I.E.T. GOVT. HIGH SCHOOL,NEW HAZIGANJ,NARAYANGANJ,1819196292,PUBLIC,No
Narayanganj,Narayanganj Sadar,112417,JOY GOVINDA HIGH SCHOOL,"185, SHAHSUJA ROAD, PAIKPARA ,NARAYANGANJ.",NARAYANGANJ,1309112417,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112418,SYEDPUR BANGA BANDHU HIGH SCHOOL,SYEDPUR,NARAYANGANJ,1712747079,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112421,BIBI MARIOM GIRLS HIGH SCHOOL,MOKRABA,NARAYANGANJ,1712321698,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112422,NARAYANGONJ BAR ACADEMY,"ISAKHAN  ROAD, KHANPUR, NARAYANGANJ",NARAYANGANJ,1914206595,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112423,ADARSHA SCHOOL NARANGANJ,MASHDHAIR,NARAYANGANJ,1914209470,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112424,GANABIDYA NIKETAN,254 BANGA BANDHU SARAK,NARAYANGANJ,1883221888,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112425,NARAYANGONJ GOVT. GIRL'S HIGH SCHOOL,MASDAIR,NARAYANGANJ,1819239034,PUBLIC,No
Narayanganj,Narayanganj Sadar,112427,BEGUM ROKEYA KHANDAKAR PAURA HIGH SCHOOL,112 SHAHID SABBIR ALAM  KHANDAKER ROAD ,NARAYANGANJ,1715532133,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112429,DEOBHOG HAZI UZIR ALI HIGH SCHOOL,"DEOBHOG BANGLA BAZAR, KASHIPUR.",NARAYANGANJ,1912454149,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112430,NAZMUN NESA GIRLS HIGH SCHOOL,BAKTABALI,BAKTABALI,1309112430,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112431,LUXMINARAYAN COTTON MILLS HIGH SCHOOL,L.N MILLS,L.N MILLS,1309112431,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112432,GODENAIL HIGH SCHOOL,"345/1,GODNAIL SARAK",L.N MILLS,1718570453,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112435,DELPARA HIGH SCHOOL,DELPARA,KUTUBPUR,1715229808,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112436,M.W. HIGH SCHOOL,KODOMTOLY,ADAMJEE NAGAR,1309112436,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112438,HARIHARPARA HIGH SCHOOL,HARIHARPARA,ENAYETNAGAR,1309112438,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112439,SAFURA KHATUN PILOT GIRLS HIGH SCHOOL,GOADNAIL,ADAMJEE NAGAR,1912619361,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112440,PAGLA HIGH SCHOOL,PAGLA - NAYAMATI,KUTUBPUR,1678713818,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112441,DAPA ADARSHA HIGH SCHOOL,DAPA IDRAKPUR,FUTULLAH,1309112441,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112442,DHANKUNDA POPULAR HIGH SCHOOL,DHANKUNDA,LNC MILLS,1917035383,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112444,PURBA JALKURI ADARSHA HIGH SCHOOL,JALKURI MADBAR BAZAR ROAD,JALKURI,1720678029,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112445,KASHIPUR ADARSHA GIRLS HIGH SCHOOL,KASHIPUR (DHAKA-MUNSHIGANJ LINK ROAD) ,NARAYANGANJ,1712701207,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112446,MUKTERKANDI ADARSHA HIGH SCHOOL,MUKTERKANDI,ALIRTEK,1712460127,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112447,PURBA CHAR GARKUL HIGH SCHOOL,PURBA CHAR GARKUL,BAKTABALI,1721087990,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112448,ALIGANJ HIGH SCHOOL,ALIGANJ DN ROAD,KUTUBPUR,1718219102,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112449,AHSAN UDDIN HIGH SCHOOL,ADARSANAGAR,KUTUBPUR,1812289600,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112450,NABINAGAR SHAHWAR ALI HIGH SCHOOL,NABINAGAR,ENAYETNAGAR,1912629190,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112451,MUSLIMNAGAR HAZI ABUL KADER KAZI ABDUL MOJIT JU SCHOOL,MUSLIM NAGAR,ENAYETNAGAR,1912250480,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112452,MUKTI JODDHA SMRITY BIDYANIKETON,HAZIGONJ,NARAYANGANJ,1911330120,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112453,KURARPAR ADORSO HIGH SCHOOL,KURERPAR,ALIR TEK,1712931460,PRIVATE,Yes
Narayanganj,Narayanganj Sadar,112454,HAT KHOLA  HIGH SCHOOL,"HAT KHOLA, DHAKA-MUNAHIGANJ ROAD.",NARAYANGANJ,1716525445,PRIVATE,No
Narayanganj,Narayanganj Sadar,131331,SAFAR ALI BHUIYAN HIGH SCHOOL,SUMILPARA,ADAMJEE  NAGAR,1552401232,PRIVATE,No
Narayanganj,Narayanganj Sadar,131333,HAZI SHAMSUDDIN HIGH SCHOOL,"PAINADI NOTUN MOHALLA, 319/1 BLOCK D, ROAD NO-03",MIZMIZI,1309131333,PRIVATE,No
Narayanganj,Narayanganj Sadar,131337,GIASUDDIN ISLAMIC MODEL JUNIOR SCHOOL,"HIRAJHEEL, SARAK-2",SANAR PAR,1818115603,PRIVATE,No
Narayanganj,Narayanganj Sadar,131360,ZILLA POLICE LINE SCHOOL NARAYANGONJ,MASDIR,FATULLA,1309131360,PRIVATE,No
Narayanganj,Narayanganj Sadar,131392,ALI AKBAR MODEL HIGH SCHOOL,"HOLDING NO-211, BLOCK-C, ROAD-1, RASUL BAG.",SANARPAR,1818986650,PRIVATE,No
Narayanganj,Narayanganj Sadar,131426,TAZEK PRODHAN  KINDERGARTEN AND HIGH SCHOOL,MASINA BANDA,NARAYANGANJ,1829611212,PRIVATE,No
Narayanganj,Narayanganj Sadar,131476,NARAYANGANJ IDEAL SCHOOL,"47 K B SAHA ROAD,AMLAPARA",NARAYANGANJ,1713414183,PRIVATE,No
Narayanganj,Narayanganj Sadar,133700,NARAYANGANJ PREPARATORY SCHOOL,229 NO B.B. ROAD ,NARAYANGANJ,1712027143,PRIVATE,No
Narayanganj,Narayanganj Sadar,133991,DELPARA LITTLE GENIUS JUNIOR SCHOOL,DELPARA,KUTUBPUR,1712934648,PRIVATE,No
Narayanganj,Narayanganj Sadar,134100,NUCLEUS SCHOOL,"AZMIRIBAG,CHANMARI",NARAYANGANJ,1937992931,PRIVATE,No
Narayanganj,Narayanganj Sadar,134853,ACTIVE PRE-CADET &   HIGH SCHOOL,"BHOLAIL ( CHAIRMAN BARI ) , KASIPUR, FATULLAH.",NARAYANGONJ,1714115030,PRIVATE,No
Narayanganj,Narayanganj Sadar,134856,LOTUS INTERNATIONAL SCHOOL,LAMAPARA,KATUBPUR,1731994392,PRIVATE,No
Narayanganj,Narayanganj Sadar,134857,PRESIDENCY MODEL INSTITUTE,"49,SHAHE MOHALLAH",KUTUBPUR,1922446565,PRIVATE,No
Narayanganj,Narayanganj Sadar,134862,CAMBRIDGE INTERNATIONAL SCHOOL,SASTAPUR,FATULLA,1911092616,PRIVATE,No
Narayanganj,Narayanganj Sadar,134863,SHAKENDAR ALI LABOURATORY SCHOOL,141/A,KUTUBPUR,1628737027,PRIVATE,No
Narayanganj,Narayanganj Sadar,134966,PARK SCHOOL AND COLLEGE,"197, HAZI RAFIQ SARAK, SAHEBPARA",SANARPAR,1915986790,PRIVATE,No
Narayanganj,Narayanganj Sadar,134967,MODEL ACADEMY NARAYANGANJ,WEST MASDAIR,MASDAIR,1909166102,PRIVATE,No
Narayanganj,Narayanganj Sadar,134968,CAPITAL IDEAL  HIGH SCHOOL,NAYATI (MUKTINAGAR),SANARPAR,1914753350,PRIVATE,No
Narayanganj,Narayanganj Sadar,135189,BIDDYA NIKETON,BHUIYARBUG,NARAYANGANJ,1819116507,PRIVATE,No
Narayanganj,Narayanganj Sadar,135289,COMILLA SOMITI MODEL SCHOOL AND COLLEGE,SHAHI MOHALLA,KUTUBPUR,1783473148,PRIVATE,No
Narayanganj,Narayanganj Sadar,136214,MARKAZ-A- MOHAMMADIA,SHAHI MOHALLA,KUTUBPUR,1716327583,PRIVATE,No
Narayanganj,Narayanganj Sadar,136215,HAZI SAMSUNNAHAR IDEAL SCHOOL,SYEDPUR,NARAYANGANJ,1969407004,PRIVATE,No
Narayanganj,Narayanganj Sadar,136216,OXPORD  HIGH SCHOOL,à¦®à¦¾à¦¦à§à¦°à¦¾à¦¸à¦¾à¦°à§‹à¦¡,MIZIMIZI,1711860975,PRIVATE,No
Narayanganj,Narayanganj Sadar,136217,BAILY SCHOOL,CHASHARA,NARAYANGANJ,1925525636,PRIVATE,No
Narayanganj,Narayanganj Sadar,136220,SHAHID ACADEMIC SCHOOL,"16/5, SHERE-BAGLA ROAD",NARAYANGANJ,1819999992,PRIVATE,No
Narayanganj,Narayanganj Sadar,136222,JALKURI TALTOLA IDEAL SCHOOL,JALKURI,JALKURI,1911374136,PRIVATE,No
Narayanganj,Narayanganj Sadar,136223,PROTTASHA MODEL SCHOOL,MAMUDPUR,BHUIGAR,1684258104,PRIVATE,No
Narayanganj,Narayanganj Sadar,137141,6NO. CHAR SAYEDPUR GOVT. PRIMARY SCHOOL,CHAR SAYEDPUR,NARAYANGANJ,1867020877,GOVERNMENT PRIMARY,No
Narayanganj,Narayanganj Sadar,138735,BADRUNNESA IDEAL SCHOOL,EAST NIMAIKASHARI,SHANARPAR,1675651688,PRIVATE,No
Narayanganj,Narayanganj Sadar,139210,MARJIA MODEL SCHOOL,NEW HAZIGANJ,FATULLAH,1715667014,PRIVATE,No
Narayanganj,Rupganj,112485,NURUL HOQUE HIGH SCHOOL,PUBERGAON,ATLAPUR BAZAR,1710959162,PRIVATE,Yes
Narayanganj,Rupganj,112486,JANGIR HIGH SCHOOL ,JANGIR,RUPGANJ,1945120805,PRIVATE,Yes
Narayanganj,Rupganj,112487,MURAPARA GOVERNMENT PILOT MODEL HIGH SCHOOL,MURAPARA(SHIBGONJ),MURAPARA,1710830375,PUBLIC,Yes
Narayanganj,Rupganj,112488,SAHITUNNESSA PILOT GIRLS HIGH SCHOOL,BRAMMON GAON,MURAPARA,1855908200,PRIVATE,Yes
Narayanganj,Rupganj,112489,KANCHAN VAROT CHANDRA HIGH SCHOOL,"165, KANCHAN",KANCHAN,1740932758,PRIVATE,Yes
Narayanganj,Rupganj,112490,DAUDPUR PUTINA HIGH SCHOOL,PUTINA,PUTINA,1309112490,PRIVATE,Yes
Narayanganj,Rupganj,112491,PURBAGRAM M.L HIGH SCHOOL,PURBAGRAM,PURBAGRAM,1912360148,PRIVATE,Yes
Narayanganj,Rupganj,112494,HAZI AYET ALI BHUIYAN HIGH SCHOOL,KHADUN,RUPASHI BAZAR,1715425224,PRIVATE,Yes
Narayanganj,Rupganj,112495,GANDHARBAPUR HIGH SCHOOL,GANDHARBAPUR,RUPASHI BAZAR,1819033087,PRIVATE,Yes
Narayanganj,Rupganj,112496,MOHAR ALI SHAH NUR BANU HIGH SCHOOL,TARAIL,BIRABO,1718816052,PRIVATE,Yes
Narayanganj,Rupganj,112497,BHOLABO SHAHID SMRITI HIGH SCHOOL,BHOLABO,ATLAPUR BAZAR,1817104186,PRIVATE,Yes
Narayanganj,Rupganj,112498,GANABANGLA  HIGH  SCHOOL,KURIAIL,ATLAPUR BAZAR,1712114660,PRIVATE,Yes
Narayanganj,Rupganj,112499,KAZI ABDUL HAMID HIGH SCHOOL,RUPGANJ,RUPGANJ,1712113735,PRIVATE,Yes
Narayanganj,Rupganj,112500,ADARSHA HIGH SCHOOL(MITHABO),HATABO,MASUMABAD,1865026370,PRIVATE,Yes
Narayanganj,Rupganj,112501,HAJI RAFIZUDDIN BHUIYAN GIRLS HIGH SCHOOL,KANCHAN,KANCHAN,1727504450,PRIVATE,Yes
Narayanganj,Rupganj,112502,ASHRAF JUTE MILLS ADARSHA HIGH SCHOOL,KANCHAN,KANCHAN,1720075755,PRIVATE,Yes
